Time;Bx;By;Bz;I;Azimuth;Pitch;Roll;
1165.4440;11.9538;17.9302;−10.5789;0.0000;−31.744;−7.410;0.540;
1165.4840;11.9538;17.9302;−10.5789;0.0000;−31.799;−6.688;0.741;
1165.5540;11.9538;17.9302;−10.5789;0.0000;−31.667;−6.951;0.921;
1165.5920;11.9538;17.9302;−10.5789;0.0000;−31.667;−6.951;0.921;
1165.6240;11.9538;17.9302;−10.5789;0.0000;−31.815;−7.406;0.381;
1165.6440;12.0597;17.9637;−10.3816;0.0000;−32.036;−7.406;0.381;
1165.6940;12.0597;17.9637;−10.3816;0.0000;−32.079;−7.072;0.428;
1165.7640;12.0597;17.9637;−10.3816;0.0000;−31.788;−7.472;0.926;
1165.7920;12.0597;17.9637;−10.3816;0.0000;−31.788;−7.472;0.926;
1165.8340;12.0597;17.9637;−10.3816;0.0000;−32.005;−6.622;0.805;
1165.8440;12.1835;18.1278;−10.9507;0.0000;−31.947;−6.622;0.805;
1165.9050;12.1835;18.1278;−10.9507;0.0000;−32.086;−7.344;0.162;
1165.9730;12.1835;18.1278;−10.9507;0.0000;−32.056;−7.371;0.216;
1165.9910;12.1835;18.1278;−10.9507;0.0000;−32.056;−7.371;0.216;
1166.0450;12.1835;18.1278;−10.9507;0.0000;−31.866;−6.998;0.812;
1166.0450;12.2493;17.6956;−11.1159;0.0000;−32.554;−6.998;0.812;
1166.1140;12.2493;17.6956;−11.1159;0.0000;−32.708;−7.318;0.325;
1166.1840;12.2493;17.6956;−11.1159;0.0000;−32.643;−6.819;0.701;
1166.1920;12.2493;17.6956;−11.1159;0.0000;−32.643;−6.819;0.701;
1166.2440;11.6549;16.1271;−10.7375;0.0000;−33.658;−6.819;0.701;
1166.2540;11.6549;16.1271;−10.7375;0.0000;−33.639;−7.326;0.491;
1166.3240;11.6549;16.1271;−10.7375;0.0000;−33.657;−6.410;0.912;
1166.3920;11.6549;16.1271;−10.7375;0.0000;−33.657;−6.410;0.912;
1166.3940;11.6549;16.1271;−10.7375;0.0000;−34.046;−7.111;−0.275;
1166.4450;11.8690;16.6606;−10.3052;0.0000;−33.803;−7.111;−0.275;
1166.4640;11.8690;16.6606;−10.3052;0.0000;−33.954;−6.602;−0.371;
1166.5340;11.8690;16.6606;−10.3052;0.0000;−34.055;−7.216;−0.907;
1166.5920;11.8690;16.6606;−10.3052;0.0000;−34.055;−7.216;−0.907;
1166.6040;11.8690;16.6606;−10.3052;0.0000;−33.150;−6.117;1.685;
1166.6440;12.0450;17.1062;−10.3641;0.0000;−32.885;−6.117;1.685;
1166.6740;12.0450;17.1062;−10.3641;0.0000;−33.027;−5.892;1.478;
1166.7440;12.0450;17.1062;−10.3641;0.0000;−33.948;−7.169;−1.281;
1166.7920;12.0450;17.1062;−10.3641;0.0000;−33.948;−7.169;−1.281;
1166.8140;12.0450;17.1062;−10.3641;0.0000;−33.945;−7.592;−1.473;
1166.8440;11.7495;17.1389;−10.0981;0.0000;−33.291;−7.592;−1.473;
1166.8840;11.7495;17.1389;−10.0981;0.0000;−32.846;−7.056;−0.168;
1166.9540;11.7495;17.1389;−10.0981;0.0000;−31.905;−6.671;2.164;
1166.9920;11.7495;17.1389;−10.0981;0.0000;−31.905;−6.671;2.164;
1167.0240;11.7495;17.1389;−10.0981;0.0000;−32.546;−5.087;1.488;
1167.0490;11.7501;17.5068;−10.2697;0.0000;−31.994;−5.087;1.488;
1167.0940;11.7501;17.5068;−10.2697;0.0000;−32.094;−7.159;0.275;
1167.1640;11.7501;17.5068;−10.2697;0.0000;−32.555;−6.471;−0.487;
1167.1920;11.7501;17.5068;−10.2697;0.0000;−32.555;−6.471;−0.487;
1167.2340;11.7501;17.5068;−10.2697;0.0000;−32.722;−6.259;−0.786;
1167.2440;12.1581;18.0610;−10.6340;0.0000;−32.794;−6.259;−0.786;
1167.3040;12.1581;18.0610;−10.6340;0.0000;−32.704;−6.986;−0.911;
1167.3740;12.1581;18.0610;−10.6340;0.0000;−32.008;−7.091;0.663;
1167.3930;12.1581;18.0610;−10.6340;0.0000;−32.008;−7.091;0.663;
1167.4450;12.1581;18.0610;−10.6340;0.0000;−31.783;−7.515;0.986;
1167.4470;12.0189;18.3640;−10.5028;0.0000;−31.119;−7.515;0.986;
1167.5140;12.0189;18.3640;−10.5028;0.0000;−30.874;−6.261;2.096;
1167.5840;12.0189;18.3640;−10.5028;0.0000;−31.387;−7.125;0.534;
1167.5920;12.0189;18.3640;−10.5028;0.0000;−31.387;−7.125;0.534;
1167.6440;12.2387;18.1176;−10.0110;0.0000;−32.270;−7.125;0.534;
1167.6540;12.2387;18.1176;−10.0110;0.0000;−31.860;−8.339;1.001;
1167.7240;12.2387;18.1176;−10.0110;0.0000;−32.466;−5.450;0.841;
1167.7930;12.2387;18.1176;−10.0110;0.0000;−32.466;−5.450;0.841;
1167.7940;12.2387;18.1176;−10.0110;0.0000;−33.773;−9.122;−4.132;
1167.8440;12.2857;17.8494;−10.5424;0.0000;−34.197;−9.122;−4.132;
1167.8640;12.2857;17.8494;−10.5424;0.0000;−33.319;−10.895;−2.648;
1167.9340;12.2857;17.8494;−10.5424;0.0000;−32.721;−5.833;0.942;
1167.9920;12.2857;17.8494;−10.5424;0.0000;−32.721;−5.833;0.942;
1168.0040;12.2857;17.8494;−10.5424;0.0000;−31.535;−5.626;3.695;
1168.0440;12.4403;17.6602;−10.5645;0.0000;−32.125;−5.626;3.695;
1168.0740;12.4403;17.6602;−10.5645;0.0000;−32.277;−8.293;2.117;
1168.1440;12.4403;17.6602;−10.5645;0.0000;−33.420;−5.874;0.672;
1168.1920;12.4403;17.6602;−10.5645;0.0000;−33.420;−5.874;0.672;
1168.2140;12.4403;17.6602;−10.5645;0.0000;−33.661;−6.514;−0.211;
1168.2450;12.1453;17.9042;−10.3913;0.0000;−32.721;−6.514;−0.211;
1168.2840;12.1453;17.9042;−10.3913;0.0000;−32.923;−7.244;−1.033;
1168.3540;12.1453;17.9042;−10.3913;0.0000;−32.827;−6.346;−0.385;
1168.3920;12.1453;17.9042;−10.3913;0.0000;−32.827;−6.346;−0.385;
1168.4240;12.1453;17.9042;−10.3913;0.0000;−33.157;−6.805;−1.400;
1168.4440;11.3800;18.0657;−10.4296;0.0000;−31.286;−6.805;−1.400;
1168.4940;11.3800;18.0657;−10.4296;0.0000;−30.844;−6.972;−0.431;
1168.5640;11.3800;18.0657;−10.4296;0.0000;−30.361;−7.178;0.592;
1168.5920;11.3800;18.0657;−10.4296;0.0000;−30.361;−7.178;0.592;
1168.6340;11.3800;18.0657;−10.4296;0.0000;−30.303;−6.470;1.029;
1168.6440;11.3284;17.6151;−10.2745;0.0000;−30.810;−6.470;1.029;
1168.7040;11.3284;17.6151;−10.2745;0.0000;−30.977;−6.958;0.434;
1168.7740;11.3284;17.6151;−10.2745;0.0000;−31.538;−6.553;−0.685;
1168.7920;11.3284;17.6151;−10.2745;0.0000;−31.538;−6.553;−0.685;
1168.8440;11.3284;17.6151;−10.2745;0.0000;−31.352;−7.104;−0.494;
1168.8450;11.3586;18.0518;−10.4183;0.0000;−30.819;−7.104;−0.494;
1168.9140;11.3586;18.0518;−10.4183;0.0000;−30.862;−7.224;−0.646;
1168.9840;11.3586;18.0518;−10.4183;0.0000;−30.337;−7.145;0.599;
1168.9920;11.3586;18.0518;−10.4183;0.0000;−30.337;−7.145;0.599;
1169.0440;11.1889;17.8219;−10.6130;0.0000;−30.220;−7.145;0.599;
1169.0540;11.1889;17.8219;−10.6130;0.0000;−30.123;−6.398;1.134;
1169.1240;11.1889;17.8219;−10.6130;0.0000;−29.423;−7.099;2.343;
1169.1930;11.1889;17.8219;−10.6130;0.0000;−29.423;−7.099;2.343;
1169.1940;11.1889;17.8219;−10.6130;0.0000;−28.298;−5.237;5.467;
1169.2440;10.8927;17.5050;−10.8624;0.0000;−27.914;−5.237;5.467;
1169.2640;10.8927;17.5050;−10.8624;0.0000;−27.709;−5.336;5.816;
1169.3340;10.8927;17.5050;−10.8624;0.0000;−28.488;−6.744;3.698;
1169.3920;10.8927;17.5050;−10.8624;0.0000;−28.488;−6.744;3.698;
1169.4040;10.8927;17.5050;−10.8624;0.0000;−26.822;−5.757;7.306;
1169.4450;11.3045;17.6692;−10.5644;0.0000;−27.729;−5.757;7.306;
1169.4740;11.3045;17.6692;−10.5644;0.0000;−28.573;−1.472;7.699;
1169.5440;11.3045;17.6692;−10.5644;0.0000;−29.711;−1.888;5.230;
1169.5920;11.3045;17.6692;−10.5644;0.0000;−29.711;−1.888;5.230;
1169.6140;11.3045;17.6692;−10.5644;0.0000;−32.379;2.125;1.945;
1169.6440;13.3993;16.4971;−9.5496;0.0000;−39.038;2.125;1.945;
1169.6840;13.3993;16.4971;−9.5496;0.0000;−37.224;−13.803;−2.455;
1169.7540;13.3993;16.4971;−9.5496;0.0000;−41.569;−10.123;−14.212;
1169.7920;13.3993;16.4971;−9.5496;0.0000;−41.569;−10.123;−14.212;
1169.8240;13.3993;16.4971;−9.5496;0.0000;−38.011;0.457;3.289;
1169.8440;13.9992;12.4687;−8.5326;0.0000;−47.417;0.457;3.289;
1169.8940;13.9992;12.4687;−8.5326;0.0000;−44.848;−9.995;1.606;
1169.9640;13.9992;12.4687;−8.5326;0.0000;−48.190;−10.696;−7.981;
1169.9930;13.9992;12.4687;−8.5326;0.0000;−48.190;−10.696;−7.981;
1170.0340;13.9992;12.4687;−8.5326;0.0000;−41.329;−24.969;3.632;
1170.0440;14.2396;10.0015;−8.8196;0.0000;−46.045;−24.969;3.632;
1170.1040;14.2396;10.0015;−8.8196;0.0000;−46.083;−19.811;5.446;
1170.1740;14.2396;10.0015;−8.8196;0.0000;−51.147;−17.755;−3.825;
1170.1930;14.2396;10.0015;−8.8196;0.0000;−51.147;−17.755;−3.825;
1170.2440;14.2396;10.0015;−8.8196;0.0000;−53.671;−21.566;−10.824;
1170.2450;11.4558;6.2994;−8.1612;0.0000;−57.918;−21.566;−10.824;
1170.3140;11.4558;6.2994;−8.1612;0.0000;−58.075;−29.767;−13.225;
1170.3840;11.4558;6.2994;−8.1612;0.0000;−58.515;−16.780;−9.998;
1170.3920;11.4558;6.2994;−8.1612;0.0000;−58.515;−16.780;−9.998;
1170.4440;6.7423;−2.4445;−4.3351;0.0000;−101.066;−16.780;−9.998;
1170.4540;6.7423;−2.4445;−4.3351;0.0000;−104.408;−9.209;−6.781;
1170.5240;6.7423;−2.4445;−4.3351;0.0000;−103.665;−10.778;−7.556;
1170.5920;6.7423;−2.4445;−4.3351;0.0000;−103.665;−10.778;−7.556;
1170.5940;6.7423;−2.4445;−4.3351;0.0000;−99.468;−18.782;−7.349;
1170.6440;5.3849;−3.7466;−4.1562;0.0000;−112.578;−18.782;−7.349;
1170.6640;5.3849;−3.7466;−4.1562;0.0000;−114.222;−16.166;−6.693;
1170.7340;5.3849;−3.7466;−4.1562;0.0000;−113.066;−17.943;−6.233;
1170.7920;5.3849;−3.7466;−4.1562;0.0000;−113.066;−17.943;−6.233;
1170.8040;5.3849;−3.7466;−4.1562;0.0000;−116.308;−13.132;−3.318;
1170.8440;4.5636;−3.3004;−4.3549;0.0000;−115.433;−13.132;−3.318;
1170.8740;4.5636;−3.3004;−4.3549;0.0000;−114.491;−14.234;−3.735;
1170.9440;4.5636;−3.3004;−4.3549;0.0000;−113.021;−16.354;−0.166;
1170.9920;4.5636;−3.3004;−4.3549;0.0000;−113.021;−16.354;−0.166;
1171.0140;4.5636;−3.3004;−4.3549;0.0000;−113.729;−15.319;−2.372;
1171.0440;5.1393;−2.7365;−5.0164;0.0000;−104.396;−15.319;−2.372;
1171.0840;5.1393;−2.7365;−5.0164;0.0000;−103.230;−16.596;−2.969;
1171.1540;5.1393;−2.7365;−5.0164;0.0000;−106.784;−12.812;−0.969;
1171.1970;5.1393;−2.7365;−5.0164;0.0000;−106.784;−12.812;−0.969;
1171.2240;5.1393;−2.7365;−5.0164;0.0000;−105.295;−14.387;0.619;
1171.2440;5.9345;−2.6259;−5.0615;0.0000;−102.190;−14.387;0.619;
1171.2940;5.9345;−2.6259;−5.0615;0.0000;−102.625;−14.248;−4.086;
1171.3640;5.9345;−2.6259;−5.0615;0.0000;−103.023;−13.570;−1.689;
1171.3920;5.9345;−2.6259;−5.0615;0.0000;−103.023;−13.570;−1.689;
1171.4340;5.9345;−2.6259;−5.0615;0.0000;−101.280;−15.623;−1.648;
1171.4440;5.5976;−2.2206;−5.0356;0.0000;−98.192;−15.623;−1.648;
1171.5040;5.5976;−2.2206;−5.0356;0.0000;−97.594;−16.751;−4.007;
1171.5740;5.5976;−2.2206;−5.0356;0.0000;−102.449;−10.979;−7.929;
1171.5920;5.5976;−2.2206;−5.0356;0.0000;−102.449;−10.979;−7.929;
1171.6440;5.5976;−2.2206;−5.0356;0.0000;−98.056;−17.102;−7.936;
1171.6450;3.7958;−3.4743;−4.6804;0.0000;−115.608;−17.102;−7.936;
1171.7140;3.7958;−3.4743;−4.6804;0.0000;−116.814;−14.677;−14.883;
1171.7840;3.7958;−3.4743;−4.6804;0.0000;−119.348;−12.690;−8.327;
1171.7920;3.7958;−3.4743;−4.6804;0.0000;−119.348;−12.690;−8.327;
1171.8450;1.3977;−5.1709;−3.9414;0.0000;−155.221;−12.690;−8.327;
1171.8540;1.3977;−5.1709;−3.9414;0.0000;−155.972;−14.202;−6.322;
1171.9240;1.3977;−5.1709;−3.9414;0.0000;−161.445;−11.991;−0.377;
1171.9930;1.3977;−5.1709;−3.9414;0.0000;−161.445;−11.991;−0.377;
1171.9940;1.3977;−5.1709;−3.9414;0.0000;−159.439;−11.964;−2.924;
1172.0440;−0.4251;−5.4646;−4.4864;0.0000;177.461;−11.964;−2.924;
1172.0640;−0.4251;−5.4646;−4.4864;0.0000;−179.171;−9.173;−6.273;
1172.1340;−0.4251;−5.4646;−4.4864;0.0000;−175.256;−9.144;−10.358;
1172.1920;−0.4251;−5.4646;−4.4864;0.0000;−175.256;−9.144;−10.358;
1172.2040;−0.4251;−5.4646;−4.4864;0.0000;−172.253;−12.000;−13.074;
1172.2440;−1.6629;−4.5931;−5.4005;0.0000;173.164;−12.000;−13.074;
1172.2740;−1.6629;−4.5931;−5.4005;0.0000;178.936;−11.674;−16.482;
1172.3440;−1.6629;−4.5931;−5.4005;0.0000;164.830;−7.510;−6.531;
1172.3920;−1.6629;−4.5931;−5.4005;0.0000;164.830;−7.510;−6.531;
1172.4140;−1.6629;−4.5931;−5.4005;0.0000;167.732;−6.355;−8.378;
1172.4440;−3.7957;−3.9027;−5.5214;0.0000;137.436;−6.355;−8.378;
1172.4840;−3.7957;−3.9027;−5.5214;0.0000;138.840;−8.279;−11.686;
1172.5540;−3.7957;−3.9027;−5.5214;0.0000;140.713;−6.717;−11.867;
1172.5920;−3.7957;−3.9027;−5.5214;0.0000;140.713;−6.717;−11.867;
1172.6240;−3.7957;−3.9027;−5.5214;0.0000;143.808;−4.039;−12.334;
1172.6440;−4.5444;−3.5582;−5.8568;0.0000;133.990;−4.039;−12.334;
1172.6940;−4.5444;−3.5582;−5.8568;0.0000;132.573;−3.110;−9.804;
1172.7640;−4.5444;−3.5582;−5.8568;0.0000;129.152;−5.962;−9.514;
1172.7920;−4.5444;−3.5582;−5.8568;0.0000;129.152;−5.962;−9.514;
1172.8340;−4.5444;−3.5582;−5.8568;0.0000;124.569;−10.009;−10.272;
1172.8440;−4.9190;−2.3987;−6.4324;0.0000;106.724;−10.009;−10.272;
1172.9040;−4.9190;−2.3987;−6.4324;0.0000;118.397;−5.412;−14.798;
1172.9740;−4.9190;−2.3987;−6.4324;0.0000;117.694;−6.445;−16.220;
1172.9920;−4.9190;−2.3987;−6.4324;0.0000;117.694;−6.445;−16.220;
1173.0480;−4.9190;−2.3987;−6.4324;0.0000;107.982;−10.158;−13.798;
1173.0490;−5.0838;−1.7306;−7.0389;0.0000;94.983;−10.158;−13.798;
1173.1140;−5.0838;−1.7306;−7.0389;0.0000;114.311;−0.328;−10.388;
1173.1840;−5.0838;−1.7306;−7.0389;0.0000;115.433;−0.632;−12.397;
1173.1920;−5.0838;−1.7306;−7.0389;0.0000;115.433;−0.632;−12.397;
1173.2460;−5.1528;−1.9504;−7.0207;0.0000;117.848;−0.632;−12.397;
1173.2540;−5.1528;−1.9504;−7.0207;0.0000;110.187;−5.167;−13.937;
1173.3240;−5.1528;−1.9504;−7.0207;0.0000;104.312;−5.931;−4.298;
1173.3930;−5.1528;−1.9504;−7.0207;0.0000;104.312;−5.931;−4.298;
1173.3940;−5.1528;−1.9504;−7.0207;0.0000;104.092;−6.519;−6.748;
1173.4440;−5.7090;−0.7438;−7.3453;0.0000;88.030;−6.519;−6.748;
1173.4640;−5.7090;−0.7438;−7.3453;0.0000;75.377;−16.246;−2.434;
1173.5340;−5.7090;−0.7438;−7.3453;0.0000;71.182;−22.176;1.696;
1173.5920;−5.7090;−0.7438;−7.3453;0.0000;71.182;−22.176;1.696;
1173.6040;−5.7090;−0.7438;−7.3453;0.0000;55.498;−25.588;−10.808;
1173.6450;−7.2852;−3.4103;−5.8135;0.0000;90.184;−25.588;−10.808;
1173.6740;−7.2852;−3.4103;−5.8135;0.0000;88.612;−24.077;−19.635;
1173.7440;−7.2852;−3.4103;−5.8135;0.0000;97.509;−18.699;−30.123;
1173.7920;−7.2852;−3.4103;−5.8135;0.0000;97.509;−18.699;−30.123;
1173.8140;−7.2852;−3.4103;−5.8135;0.0000;107.627;−12.305;−16.135;
1173.8440;−10.7304;−10.8666;−0.4045;0.0000;134.154;−12.305;−16.135;
1173.8840;−10.7304;−10.8666;−0.4045;0.0000;132.165;−18.545;−15.518;
1173.9540;−10.7304;−10.8666;−0.4045;0.0000;130.871;−23.291;−10.083;
1173.9920;−10.7304;−10.8666;−0.4045;0.0000;130.871;−23.291;−10.083;
1174.0240;−10.7304;−10.8666;−0.4045;0.0000;129.613;−29.263;−5.108;
1174.0440;−13.0074;−15.4632;2.9104;0.0000;137.340;−29.263;−5.108;
1174.0940;−13.0074;−15.4632;2.9104;0.0000;137.298;−25.880;−7.862;
1174.1640;−13.0074;−15.4632;2.9104;0.0000;137.097;−23.443;−10.992;
1174.1920;−13.0074;−15.4632;2.9104;0.0000;137.097;−23.443;−10.992;
1174.2340;−13.0074;−15.4632;2.9104;0.0000;137.356;−23.953;−9.256;
1174.2440;−13.1380;−17.4326;4.2746;0.0000;140.874;−23.953;−9.256;
1174.3040;−13.1380;−17.4326;4.2746;0.0000;141.071;−24.929;−7.857;
1174.3740;−13.1380;−17.4326;4.2746;0.0000;141.845;−22.523;−6.036;
1174.3920;−13.1380;−17.4326;4.2746;0.0000;141.845;−22.523;−6.036;
1174.4440;−13.1380;−17.4326;4.2746;0.0000;141.874;−22.467;−5.948;
1174.4450;−12.5062;−18.0545;4.4439;0.0000;144.189;−22.467;−5.948;
1174.5140;−12.5062;−18.0545;4.4439;0.0000;144.364;−22.636;−5.174;
1174.5840;−12.5062;−18.0545;4.4439;0.0000;144.420;−20.163;−5.908;
1174.5920;−12.5062;−18.0545;4.4439;0.0000;144.420;−20.163;−5.908;
1174.6450;−11.6847;−17.3581;3.7164;0.0000;145.014;−20.163;−5.908;
1174.6540;−11.6847;−17.3581;3.7164;0.0000;144.625;−22.612;−6.434;
1174.7240;−11.6847;−17.3581;3.7164;0.0000;144.646;−22.848;−6.210;
1174.7920;−11.6847;−17.3581;3.7164;0.0000;144.646;−22.848;−6.210;
1174.7950;−11.6847;−17.3581;3.7164;0.0000;144.816;−21.050;−6.403;
1174.8450;−9.1303;−15.9785;1.9223;0.0000;148.628;−21.050;−6.403;
1174.8640;−9.1303;−15.9785;1.9223;0.0000;148.714;−20.549;−6.296;
1174.9340;−9.1303;−15.9785;1.9223;0.0000;148.565;−23.216;−4.704;
1174.9920;−9.1303;−15.9785;1.9223;0.0000;148.565;−23.216;−4.704;
1175.0030;−9.1303;−15.9785;1.9223;0.0000;148.689;−22.603;−4.503;
1175.0440;−7.8554;−14.6784;1.0481;0.0000;150.016;−22.603;−4.503;
1175.0740;−7.8554;−14.6784;1.0481;0.0000;149.922;−22.214;−5.904;
1175.1460;−7.8554;−14.6784;1.0481;0.0000;150.080;−20.656;−6.887;
1175.1940;−7.8554;−14.6784;1.0481;0.0000;150.080;−20.656;−6.887;
1175.2140;−7.8554;−14.6784;1.0481;0.0000;150.048;−20.448;−7.614;
1175.2440;−7.1028;−14.7288;0.3791;0.0000;152.470;−20.448;−7.614;
1175.2960;−7.1028;−14.7288;0.3791;0.0000;152.734;−18.797;−7.802;
1175.3540;−7.1028;−14.7288;0.3791;0.0000;152.333;−21.467;−6.769;
1175.3920;−7.1028;−14.7288;0.3791;0.0000;152.333;−21.467;−6.769;
1175.4240;−7.1028;−14.7288;0.3791;0.0000;152.391;−21.347;−6.076;
1175.4440;−6.5613;−14.4790;−0.1444;0.0000;153.718;−21.347;−6.076;
1175.4940;−6.5613;−14.4790;−0.1444;0.0000;154.012;−20.052;−3.405;
1175.5640;−6.5613;−14.4790;−0.1444;0.0000;153.812;−21.366;−2.930;
1175.5920;−6.5613;−14.4790;−0.1444;0.0000;153.812;−21.366;−2.930;
1175.6340;−6.5613;−14.4790;−0.1444;0.0000;154.099;−19.574;−3.057;
1175.6440;−5.6725;−13.7971;−0.7890;0.0000;156.011;−19.574;−3.057;
1175.7040;−5.6725;−13.7971;−0.7890;0.0000;155.872;−20.616;−5.007;
1175.7740;−5.6725;−13.7971;−0.7890;0.0000;156.139;−19.211;−5.648;
1175.7920;−5.6725;−13.7971;−0.7890;0.0000;156.139;−19.211;−5.648;
1175.8450;−5.6725;−13.7971;−0.7890;0.0000;155.823;−21.181;−6.765;
1175.8470;−4.6546;−13.5519;−0.7978;0.0000;159.563;−21.181;−6.765;
1175.9140;−4.6546;−13.5519;−0.7978;0.0000;159.703;−19.928;−5.590;
1175.9840;−4.6546;−13.5519;−0.7978;0.0000;159.583;−20.460;−4.749;
1175.9920;−4.6546;−13.5519;−0.7978;0.0000;159.583;−20.460;−4.749;
1176.0440;−4.3070;−13.6514;−0.5596;0.0000;161.198;−20.460;−4.749;
1176.0540;−4.3070;−13.6514;−0.5596;0.0000;161.236;−20.294;−5.247;
1176.1240;−4.3070;−13.6514;−0.5596;0.0000;161.125;−20.894;−4.273;
1176.1930;−4.3070;−13.6514;−0.5596;0.0000;161.125;−20.894;−4.273;
1176.1940;−4.3070;−13.6514;−0.5596;0.0000;161.087;−21.026;−3.461;
1176.2440;−4.2278;−13.7787;−0.2719;0.0000;161.648;−21.026;−3.461;
1176.2640;−4.2278;−13.7787;−0.2719;0.0000;161.570;−21.645;−4.318;
1176.3340;−4.2278;−13.7787;−0.2719;0.0000;161.807;−19.806;−4.565;
1176.3920;−4.2278;−13.7787;−0.2719;0.0000;161.807;−19.806;−4.565;
1176.4040;−4.2278;−13.7787;−0.2719;0.0000;161.816;−19.683;−3.750;
1176.4440;−4.1601;−13.7991;−0.4544;0.0000;162.084;−19.683;−3.750;
1176.4740;−4.1601;−13.7991;−0.4544;0.0000;161.944;−20.645;−2.374;
1176.5440;−4.1601;−13.7991;−0.4544;0.0000;161.960;−20.619;−3.336;
1176.5930;−4.1601;−13.7991;−0.4544;0.0000;161.960;−20.619;−3.336;
1176.6140;−4.1601;−13.7991;−0.4544;0.0000;161.969;−20.776;−4.856;
1176.6450;−4.1259;−13.0812;−0.9229;0.0000;161.102;−20.776;−4.856;
1176.6840;−4.1259;−13.0812;−0.9229;0.0000;161.257;−20.097;−5.716;
1176.7540;−4.1259;−13.0812;−0.9229;0.0000;161.146;−20.675;−5.339;
1176.7920;−4.1259;−13.0812;−0.9229;0.0000;161.146;−20.675;−5.339;
1176.8240;−4.1259;−13.0812;−0.9229;0.0000;161.074;−20.297;−3.037;
1176.8440;−4.1107;−13.0328;−0.8534;0.0000;161.092;−20.297;−3.037;
1176.8940;−4.1107;−13.0328;−0.8534;0.0000;161.025;−20.494;−2.086;
1176.9640;−4.1107;−13.0328;−0.8534;0.0000;161.154;−20.207;−4.061;
1176.9920;−4.1107;−13.0328;−0.8534;0.0000;161.154;−20.207;−4.061;
1177.0340;−4.1107;−13.0328;−0.8534;0.0000;161.330;−18.678;−3.363;
1177.0440;−3.7204;−12.8692;−1.1102;0.0000;162.771;−18.678;−3.363;
1177.1040;−3.7204;−12.8692;−1.1102;0.0000;162.640;−20.333;−4.572;
1177.1740;−3.7204;−12.8692;−1.1102;0.0000;162.581;−20.507;−4.136;
1177.1920;−3.7204;−12.8692;−1.1102;0.0000;162.581;−20.507;−4.136;
1177.2480;−3.7204;−12.8692;−1.1102;0.0000;162.632;−19.784;−3.466;
1177.2490;−3.6794;−13.2549;−1.4138;0.0000;163.251;−19.784;−3.466;
1177.3140;−3.6794;−13.2549;−1.4138;0.0000;163.435;−18.188;−3.167;
1177.3830;−3.6794;−13.2549;−1.4138;0.0000;163.303;−18.780;−2.588;
1177.3920;−3.6794;−13.2549;−1.4138;0.0000;163.303;−18.780;−2.588;
1177.4450;−3.4940;−12.6354;−1.4795;0.0000;163.334;−18.780;−2.588;
1177.4540;−3.4940;−12.6354;−1.4795;0.0000;163.247;−18.148;−0.892;
1177.5250;−3.4940;−12.6354;−1.4795;0.0000;162.844;−20.996;−0.821;
1177.5930;−3.4940;−12.6354;−1.4795;0.0000;162.844;−20.996;−0.821;
1177.5940;−3.4940;−12.6354;−1.4795;0.0000;162.765;−19.767;2.171;
